,repair_cost-,repair_time-parallel,repair_time-sequential
0,4085777.427822867,1073.8045605174007,2450.5881436022787
1,2465323.349585323,624.7050881116306,1324.6880220432563
2,4159744.801988415,919.4612178377636,2391.8136206269646
3,13642531.342683809,1633.1019462249365,3653.5769907075432
4,3556667.8002640586,1000.7681487957686,2205.4528174004527
5,4092609.848716717,1156.252585220079,2767.1247630476664
6,10007798.371292563,1645.3698965159163,3471.4684048097993
7,4579895.663501776,1137.6262691984157,2494.987252064081
8,3609615.6317686695,963.3795381702339,1999.263773402189
9,3623603.2069497714,1083.0125812807153,2304.796477699946
10,2799864.2060934408,473.3257629812195,1267.1340619053717
11,2486455.695180554,473.42915332237556,1301.7363309697816
12,5136492.238302337,1503.0943484090656,3282.2252573457276
13,3243038.4671059535,833.2112935013987,1866.5608053587328
14,4338955.382480027,872.8695539363409,2242.948998737024
15,5030118.34912633,1321.8642836780793,2994.7376106258653
16,2742336.757596614,581.0231583129324,1358.2671841053868
17,8829152.100820309,2430.406816963106,4412.861847871461
18,11521044.183952296,1389.656679839887,3320.417245341743
19,3818621.624508369,546.8256395759366,1891.4807534681868
20,10551967.645974448,1402.3205966513692,3553.7989098422004
21,3666259.03573055,732.6089212487859,2097.9319668810012
22,2981085.7104334095,608.6686010217568,1834.3275595836317
23,3572928.7112593334,723.422437239094,1629.1527134419914
24,3414567.1349734426,555.6878183105532,1537.3198210063383
25,10730234.103686368,1529.1669842496176,3659.0659746032966
26,9875503.692649076,1537.4059216158337,3086.228758972078
27,2398842.413544327,685.8798291143856,1736.5399493462292
28,4035314.5678877137,935.2266116235239,2391.1892628012497
29,3871089.308391535,775.2438538996665,2019.3016847591507
30,4405120.146893028,1238.412117625253,2616.5939370037313
31,10306670.814825978,1096.0760785234672,2826.879739978632
32,3654519.064625381,798.8280435868605,1814.650729576293
33,3349543.3280708254,727.9980984833273,2091.5239135047605
34,2609334.0974073154,516.4337701778845,1537.392605117413
35,11366775.335022401,2181.822340753669,4173.065264451897
36,4240186.7527297065,933.3080398882996,2373.3113559129365
37,4755233.22968479,1008.5272739106479,2699.5424806410656
38,12014025.889314797,0.0,0.0
39,4170796.084312626,1180.407283528869,2894.713859807897
40,3811592.228573075,1161.9491041271126,2301.7147877771795
41,4458915.932604457,958.7800382786098,2453.6139127582205
42,4488531.887082066,855.8234016619904,2544.829647468238
43,4771856.8331349585,1111.7172629805584,2895.940593597081
44,3844076.5218183766,880.1447315280748,2136.4400429565303
45,3701725.7401673533,797.1623442576005,2245.7102311255985
46,3714491.910607259,739.7242028323261,1945.8401621892763
47,11491837.166599473,1818.1889673735102,4034.895315516844
48,5190174.70653433,1391.1960574431228,3037.1592872345286
49,11146117.133453595,0.0,0.0
50,4438017.572194718,838.2224055379017,2659.1802704810775
51,3145563.4278947785,709.4469059398665,1716.0965879278342
52,2721641.4041682146,753.400174185397,1672.8315041823357
53,5014412.235913929,1256.5322715011857,3087.907314082141
54,3715814.8012416293,850.7957189055351,2096.812716490839
55,4743538.107598498,781.0562112974899,2470.3130202666225
56,3335499.6174888047,499.9510744495958,1572.921456790492
57,3331729.5821011313,542.9801679301709,1603.084511378145
58,4732634.161535519,1018.5014830883913,2536.7567545923116
59,3300692.9978794646,522.1062269665103,1603.686522938493
60,3560724.3885254795,624.4100549332678,1323.6038358664614
61,2850245.368510046,724.6373578309049,1463.2691859807833
62,3015895.284534193,378.79717162853933,1115.2660641019888
63,3125951.428890415,525.5256475117304,1676.7984353846334
64,4852749.111552472,1275.5724978962123,2971.74025870852
65,3607971.5832598736,804.8112747413015,1951.3708379678521
66,3568793.2510119043,965.5267673315888,2551.006835163488
67,3371112.69691763,928.8627118112255,2136.960178054252
